Year,X,Y,Z
2003,354284.2627,4063367.001,263.5997314
2003,354382.4924,4063385.734,262.0789795
2003,354480.7221,4063404.467,259.8785095
2003,354578.9518,4063423.2,257.7048035
2003,354677.1815,4063441.933,255.6134796
2003,354775.4112,4063460.666,252.4162903
2003,354873.6409,4063479.399,250.6316681
2003,354971.8706,4063498.132,248.9052429
2003,355070.1003,4063516.865,247.2221527
2003,355168.33,4063535.598,245.9451599
2003,355266.5598,4063554.331,244.2641754
2003,355364.7895,4063573.064,241.2894745
2003,355463.0192,4063591.797,243.2496338
2003,355561.2489,4063610.53,244.0245361
2003,355659.4786,4063629.263,244.7555542
2003,355757.7083,4063647.996,246.0146332
2003,355855.938,4063666.729,247.1564484
2003,355954.1677,4063685.462,247.9499817
2003,356052.3974,4063704.195,248.5364838
2003,356150.6271,4063722.928,248.7438965
2003,356248.8568,4063741.661,250.2885437
2003,356347.0865,4063760.394,252.7835999
2003,356445.3162,4063779.127,260.2218933
2003,356543.5459,4063797.86,269.8934937
2003,356641.7756,4063816.593,-9999
2003,356740.0053,4063835.326,-9999
2003,356838.235,4063854.059,-9999
2003,356936.4647,4063872.792,273.1863403
2003,357034.6944,4063891.525,273.1898499
2003,357132.9241,4063910.258,-9999
2003,357231.1538,4063928.991,-9999
2003,357277.6896,4063937.865,-9999
2003,353842.0681,4063031.004,-9999
2003,353938.1891,4063058.586,-9999
2003,354034.3101,4063086.168,272.6756592
2003,354130.4311,4063113.749,268.5067139
2003,354226.5522,4063141.331,264.6096802
2003,354322.6732,4063168.913,262.803772
2003,354418.7942,4063196.495,260.4981995
2003,354514.9152,4063224.076,258.1234131
2003,354611.0362,4063251.658,256.5184021
2003,354707.1572,4063279.24,254.25354
2003,354803.2782,4063306.821,252.1296387
2003,354899.3992,4063334.403,250.598114
2003,354995.5203,4063361.985,249.1040192
2003,355091.6413,4063389.567,247.6149902
2003,355187.7623,4063417.148,245.9839783
2003,355283.8833,4063444.73,244.7644348
2003,355380.0043,4063472.312,242.9618835
2003,355476.1253,4063499.893,242.2559357
2003,355572.2463,4063527.475,243.8478394
2003,355668.3674,4063555.057,244.5873108
2003,355764.4884,4063582.638,246.1019897
2003,355860.6094,4063610.22,247.261673
2003,355956.7304,4063637.802,247.9771576
2003,356052.8514,4063665.384,248.5839996
2003,356148.9724,4063692.965,248.9637604
2003,356245.0934,4063720.547,250.3484497
2003,356341.2144,4063748.129,252.706955
2003,356437.3355,4063775.71,259.381958
2003,356533.4565,4063803.292,269.2609863
2003,356629.5775,4063830.874,-9999
2003,356725.6985,4063858.456,-9999
2003,356821.8195,4063886.037,-9999
2003,356917.9405,4063913.619,271.9899902
2003,357014.0615,4063941.201,271.9951172
2003,357110.1825,4063968.782,-9999
2003,357136.1372,4063976.23,-9999
2003,353722.4497,4062842.867,-9999
2003,353817.7653,4062873.116,-9999
2003,353913.0808,4062903.364,-9999
2003,354008.3963,4062933.612,273.2180786
2003,354103.7118,4062963.86,269.6292725
2003,354199.0273,4062994.108,267.4075317
2003,354294.3429,4063024.356,265.4674072
2003,354389.6584,4063054.605,263.4613037
2003,354484.9739,4063084.853,260.9046021
2003,354580.2894,4063115.101,259.4297791
2003,354675.6049,4063145.349,258.5300598
2003,354770.9205,4063175.597,253.5307465
2003,354866.236,4063205.845,251.4543762
2003,354961.5515,4063236.094,250.0289001
2003,355056.867,4063266.342,248.6141663
2003,355152.1825,4063296.59,247.2906036
2003,355247.4981,4063326.838,245.9482422
2003,355342.8136,4063357.086,245.3856659
2003,355438.1291,4063387.334,244.6594849
2003,355533.4446,4063417.583,243.0245209
2003,355628.7601,4063447.831,244.0407867
2003,355724.0757,4063478.079,245.2037354
2003,355819.3912,4063508.327,246.931427
2003,355914.7067,4063538.575,247.5577087
2003,356010.0222,4063568.823,248.273407
2003,356105.3377,4063599.072,249.0068207
2003,356200.6533,4063629.32,249.6828308
2003,356295.9688,4063659.568,253.455658
2003,356391.2843,4063689.816,256.5826721
2003,356486.5998,4063720.064,266.4021301
2003,356581.9153,4063750.313,-9999
2003,356677.2309,4063780.561,-9999
2003,356772.5464,4063810.809,-9999
2003,356867.8619,4063841.057,-9999
2003,356963.1774,4063871.305,273.1943359
2003,357058.4929,4063901.553,273.992218
2003,357153.8085,4063931.802,-9999
2003,357222.5238,4063953.608,-9999
2003,353724.2136,4062703.388,-9999
2003,353819.0078,4062735.232,-9999
2003,353913.8019,4062767.077,-9999
2003,354008.5961,4062798.921,-9999
2003,354103.3903,4062830.765,273.5562134
2003,354198.1844,4062862.61,270.2889709
2003,354292.9786,4062894.454,268.0496826
2003,354387.7727,4062926.299,267.0469055
2003,354482.5669,4062958.143,269.2011108
2003,354577.361,4062989.988,268.4350891
2003,354672.1552,4063021.832,263.1828003
2003,354766.9494,4063053.676,258.3127136
2003,354861.7435,4063085.521,252.5036926
2003,354956.5377,4063117.365,250.6685944
2003,355051.3318,4063149.21,249.4886017
2003,355146.126,4063181.054,248.2434235
2003,355240.9201,4063212.899,247.0697174
2003,355335.7143,4063244.743,246.6318817
2003,355430.5085,4063276.587,246.1269989
2003,355525.3026,4063308.432,243.3834534
2003,355620.0968,4063340.276,243.7743225
2003,355714.8909,4063372.121,245.1324005
2003,355809.6851,4063403.965,246.6711426
2003,355904.4792,4063435.81,247.440979
2003,355999.2734,4063467.654,248.0591888
2003,356094.0676,4063499.498,248.9821014
2003,356188.8617,4063531.343,249.496521
2003,356283.6559,4063563.187,250.9369202
2003,356378.45,4063595.032,253.3110199
2003,356473.2442,4063626.876,260.7051697
2003,356568.0383,4063658.721,270
2003,356662.8325,4063690.565,-9999
2003,356757.6267,4063722.41,-9999
2003,356852.4208,4063754.254,-9999
2003,356947.215,4063786.098,-9999
2003,357042.0091,4063817.943,-9999
2003,357136.8033,4063849.787,-9999
2003,357231.5974,4063881.632,-9999
2003,357314.2992,4063909.414,-9999
2003,353793.614,4062567.885,-9999
2003,353887.4521,4062602.446,-9999
2003,353981.2901,4062637.006,-9999
2003,354075.1282,4062671.566,-9999
2003,354168.9663,4062706.127,-9999
2003,354262.8043,4062740.687,-9999
2003,354356.6424,4062775.247,273.7745972
2003,354450.4805,4062809.808,-9999
2003,354544.3185,4062844.368,-9999
2003,354638.1566,4062878.928,272.482666
2003,354731.9947,4062913.489,268.0714417
2003,354825.8327,4062948.049,262.2693481
2003,354919.6708,4062982.609,256.4517517
2003,355013.5089,4063017.17,252.09375
2003,355107.347,4063051.73,250.4313812
2003,355201.185,4063086.29,249.1798553
2003,355295.0231,4063120.851,247.6371155
2003,355388.8612,4063155.411,246.6875916
2003,355482.6992,4063189.971,245.9215088
2003,355576.5373,4063224.532,244.824234
2003,355670.3754,4063259.092,244.8872528
2003,355764.2134,4063293.652,246.2595825
2003,355858.0515,4063328.213,247.1148987
2003,355951.8896,4063362.773,247.8439331
2003,356045.7276,4063397.334,248.2445984
2003,356139.5657,4063431.894,248.6870575
2003,356233.4038,4063466.454,249.4602509
2003,356327.2419,4063501.015,252.2826386
2003,356421.0799,4063535.575,263.8459473
2003,356514.918,4063570.135,268.8400269
2003,356608.7561,4063604.696,269.7028503
2003,356702.5941,4063639.256,-9999
2003,356796.4322,4063673.816,-9999
2003,356890.2703,4063708.377,-9999
2003,356951.687,4063730.996,-9999
2003,354196.8398,4062567.885,-9999
2003,354289.7003,4062604.992,-9999
2003,354382.5608,4062642.099,-9999
2003,354475.4214,4062679.206,-9999
2003,354568.2819,4062716.313,-9999
2003,354661.1424,4062753.42,-9999
2003,354754.0029,4062790.527,271.9640808
2003,354846.8635,4062827.634,265.6004028
2003,354939.724,4062864.741,259.4067688
2003,355032.5845,4062901.848,256.118103
2003,355125.445,4062938.955,252.2832947
2003,355218.3055,4062976.062,249.6414337
2003,355311.1661,4063013.168,247.9314423
2003,355404.0266,4063050.275,246.5839081
2003,355496.8871,4063087.382,245.7101593
2003,355589.7476,4063124.489,245
2003,355682.6082,4063161.596,245
2003,355775.4687,4063198.703,246.2348022
2003,355868.3292,4063235.81,247.0839081
2003,355961.1897,4063272.917,247.9629517
2003,356054.0503,4063310.024,247.7510376
2003,356146.9108,4063347.131,247.9501343
2003,356239.7713,4063384.238,248.046402
2003,356332.6318,4063421.345,250.2690277
2003,356425.4923,4063458.451,263.9764709
2003,356518.3529,4063495.558,-9999
2003,356611.2134,4063532.665,268.6981506
2003,356704.0739,4063569.772,269.8897095
2003,356796.9344,4063606.879,-9999
2003,356832.0951,4063620.929,-9999
2003,354355.5901,4062487.452,-9999
2003,354447.4518,4062526.967,-9999
2003,354539.3134,4062566.482,-9999
2003,354631.1751,4062605.997,-9999
2003,354723.0367,4062645.512,271.4222412
2003,354814.8984,4062685.027,266.036499
2003,354906.76,4062724.542,262.848999
2003,354998.6216,4062764.057,257.5606689
2003,355090.4833,4062803.572,254.1402588
2003,355182.3449,4062843.087,251.7782288
2003,355274.2066,4062882.602,248.8826447
2003,355366.0682,4062922.117,246.3284912
2003,355457.9299,4062961.632,246.1004181
2003,355549.7915,4063001.147,246.3149719
2003,355641.6532,4063040.662,246.1305389
2003,355733.5148,4063080.177,246.1163025
2003,355825.3765,4063119.692,246.8150482
2003,355917.2381,4063159.207,247.001358
2003,356009.0998,4063198.722,247.046875
2003,356100.9614,4063238.238,247
2003,356192.8231,4063277.753,247.3352051
2003,356284.6847,4063317.268,248.0965881
2003,356376.5464,4063356.783,251.9589081
2003,356468.408,4063396.298,267.4215393
2003,356560.2697,4063435.813,-9999
2003,356652.1313,4063475.328,-9999
2003,356743.993,4063514.843,270.0010376
2003,356833.1534,4063553.196,-9999
2003,354466.0098,4062382.315,-9999
2003,354556.608,4062424.647,-9999
2003,354647.2062,4062466.978,-9999
2003,354737.8044,4062509.31,269.8311768
2003,354828.4026,4062551.642,267.0697327
2003,354919.0008,4062593.973,265.0054016
2003,355009.599,4062636.305,258.4373169
2003,355100.1972,4062678.637,254.3327484
2003,355190.7954,4062720.968,251.5811005
2003,355281.3936,4062763.3,249.0326691
2003,355371.9918,4062805.631,246.8083649
2003,355462.59,4062847.963,247.0145569
2003,355553.1882,4062890.295,247.1531982
2003,355643.7864,4062932.626,247.3404694
2003,355734.3846,4062974.958,247.4958038
2003,355824.9828,4063017.29,247.7418671
2003,355915.581,4063059.621,247.7531128
2003,356006.1791,4063101.953,247
2003,356096.7773,4063144.284,247.0396881
2003,356187.3755,4063186.616,248.7175598
2003,356277.9737,4063228.948,249.0633392
2003,356368.5719,4063271.279,249.2438202
2003,356459.1701,4063313.611,263.6588135
2003,356549.7683,4063355.943,-9999
2003,356565.3122,4063363.205,-9999
2003,354528.9807,4062259.019,-9999
2003,354618.2844,4062304.017,-9999
2003,354707.5881,4062349.016,271.7974854
2003,354796.8917,4062394.014,272.602478
2003,354886.1954,4062439.013,273
2003,354975.499,4062484.011,267.2693481
2003,355064.8027,4062529.01,257.887146
2003,355154.1064,4062574.008,252.2485352
2003,355243.41,4062619.006,250.0451202
2003,355332.7137,4062664.005,248.3578949
2003,355422.0173,4062709.003,247.2858582
2003,355511.321,4062754.002,247.5134583
2003,355600.6247,4062799,247.7489166
2003,355689.9283,4062843.998,248.0021362
2003,355779.232,4062888.997,248.206192
2003,355868.5356,4062933.995,248.3969574
2003,355957.8393,4062978.994,248.3919373
2003,356047.143,4063023.992,248.1728058
2003,356136.4466,4063068.99,248.9926147
2003,356225.7503,4063113.989,249.9609833
2003,356315.0539,4063158.987,249.5180969
2003,356404.3576,4063203.986,250.0527649
2003,356493.6613,4063248.984,265.6080933
2003,356582.9649,4063293.982,-9999
2003,356587.2769,4063296.155,-9999
2003,354539.5641,4062111.91,-9999
2003,354627.5813,4062159.376,-9999
2003,354715.5985,4062206.841,-9999
2003,354803.6157,4062254.307,-9999
2003,354891.6329,4062301.772,-9999
2003,354979.6501,4062349.238,-9999
2003,355067.6673,4062396.703,259.6376038
2003,355155.6845,4062444.169,252.3748932
2003,355243.7017,4062491.634,250.7793427
2003,355331.719,4062539.1,249.5575256
2003,355419.7362,4062586.565,248.608963
2003,355507.7534,4062634.031,248.0544739
2003,355595.7706,4062681.496,248.1666565
2003,355683.7878,4062728.962,248.4015045
2003,355771.805,4062776.427,248.6459503
2003,355859.8222,4062823.893,248.8766937
2003,355947.8394,4062871.358,249.0340271
2003,356035.8566,4062918.824,249.3330383
2003,356123.8738,4062966.289,249.8171234
2003,356211.891,4063013.754,250.0570068
2003,356299.9082,4063061.22,250
2003,356387.9254,4063108.685,249
2003,356475.9427,4063156.151,256.0774231
2003,356563.9599,4063203.616,-9999
2003,356641.4183,4063245.388,-9999
2003,354934.3232,4062179.644,-9999
2003,355020.9058,4062229.679,-9999
2003,355107.4883,4062279.713,260.7238159
2003,355194.0708,4062329.748,252.7111816
2003,355280.6534,4062379.782,251.1940155
2003,355367.2359,4062429.817,250.2826386
2003,355453.8185,4062479.852,249.6317291
2003,355540.401,4062529.886,249.1381683
2003,355626.9836,4062579.921,248.7744446
2003,355713.5661,4062629.956,248.9101715
2003,355800.1486,4062679.99,249.1569672
2003,355886.7312,4062730.025,249.4241943
2003,355973.3137,4062780.059,249.5543213
2003,356059.8963,4062830.094,249.7454529
2003,356146.4788,4062880.129,250.1559143
2003,356233.0614,4062930.163,250.4755402
2003,356319.6439,4062980.198,250.3284149
2003,356406.2264,4063030.232,249
2003,356492.809,4063080.267,251.835144
2003,356579.3915,4063130.302,264.141449
2003,356665.9741,4063180.336,-9999
2003,356714.4434,4063208.346,-9999
2003,354957.6066,4062060.052,-9999
2003,355043.3962,4062111.434,268.4938965
2003,355129.1858,4062162.817,262.0543213
2003,355214.9755,4062214.199,256.2146912
2003,355300.7651,4062265.581,252.1946716
2003,355386.5547,4062316.963,251.0886841
2003,355472.3443,4062368.346,250.4410553
2003,355558.134,4062419.728,249.8430328
2003,355643.9236,4062471.11,249.2724609
2003,355729.7132,4062522.493,249.4115906
2003,355815.5028,4062573.875,249.7048035
2003,355901.2925,4062625.257,249.9412384
2003,355987.0821,4062676.64,250.0194702
2003,356072.8717,4062728.022,250.1843414
2003,356158.6614,4062779.404,250.3886566
2003,356244.451,4062830.786,250.7469635
2003,356330.2406,4062882.169,250.9602051
2003,356416.0302,4062933.551,249.1807861
2003,356501.8199,4062984.933,250.8402863
2003,356587.6095,4063036.316,272.1242371
2003,356673.3991,4063087.698,-9999
2003,356744.0768,4063130.029,-9999
2003,355044.3901,4061963.743,272.7115479
2003,355128.7186,4062017.49,265.8948669
2003,355213.047,4062071.237,258.9317017
2003,355297.3755,4062124.984,255.1405945
2003,355381.704,4062178.73,253.1127014
2003,355466.0325,4062232.477,251.7180023
2003,355550.361,4062286.224,250.9238739
2003,355634.6894,4062339.97,250.5296021
2003,355719.0179,4062393.717,250.2611694
2003,355803.3464,4062447.464,250.0972137
2003,355887.6749,4062501.211,250.2666473
2003,355972.0033,4062554.957,250.3649292
2003,356056.3318,4062608.704,250.4084625
2003,356140.6603,4062662.451,250.6616821
2003,356224.9888,4062716.197,250.9026642
2003,356309.3172,4062769.944,251.1537933
2003,356393.6457,4062823.691,251.4215851
2003,356477.9742,4062877.437,250.4834747
2003,356562.3027,4062931.184,252.2789154
2003,356646.6311,4062984.931,-9999
2003,356730.9596,4063038.678,-9999
2003,356801.227,4063083.462,-9999
2003,355072.9652,4061829.335,-9999
2003,355155.6467,4061885.582,269.8656616
2003,355238.3283,4061941.83,262.5982056
2003,355321.0098,4061998.077,258.7880249
2003,355403.6914,4062054.324,255.8547974
2003,355486.3729,4062110.571,254.1549835
2003,355569.0545,4062166.819,252.0100098
2003,355651.7361,4062223.066,251.3994446
2003,355734.4176,4062279.313,250.9062347
2003,355817.0992,4062335.561,250.5518646
2003,355899.7807,4062391.808,250.5814514
2003,355982.4623,4062448.055,250.7203522
2003,356065.1439,4062504.303,250.7151337
2003,356147.8254,4062560.55,250.9262238
2003,356230.507,4062616.797,251
2003,356313.1885,4062673.045,251.0097198
2003,356395.8701,4062729.292,251.5876465
2003,356478.5516,4062785.539,251.9777679
2003,356561.2332,4062841.786,249.407959
2003,356643.9148,4062898.034,260.7438354
2003,356726.5963,4062954.281,-9999
2003,356809.2779,4063010.528,-9999
2003,356834.0353,4063027.371,-9999
2003,355102.5985,4061693.868,-9999
2003,355183.8398,4061752.176,269.1403503
2003,355265.0811,4061810.485,264.4809875
2003,355346.3223,4061868.793,262.256134
2003,355427.5636,4061927.101,259.4480896
2003,355508.8049,4061985.409,257.1943665
2003,355590.0461,4062043.718,254.4604492
2003,355671.2874,4062102.026,252.2498932
2003,355752.5287,4062160.334,251.580307
2003,355833.7699,4062218.643,251.108902
2003,355915.0112,4062276.951,250.9867401
2003,355996.2524,4062335.259,250.9996948
2003,356077.4937,4062393.567,251
2003,356158.735,4062451.876,251.0615082
2003,356239.9762,4062510.184,251.0453644
2003,356321.2175,4062568.492,251
2003,356402.4588,4062626.801,251.252655
2003,356483.7,4062685.109,251.8893127
2003,356564.9413,4062743.417,251.2796478
2003,356646.1825,4062801.726,260.8562317
2003,356727.4238,4062860.034,-9999
2003,356808.6651,4062918.342,-9999
2003,356864.7271,4062958.579,-9999
2003,355102.5985,4061526.651,-9999
2003,355182.0054,4061587.434,-9999
2003,355261.4122,4061648.217,267.8780823
2003,355340.8191,4061708.999,265.5574036
2003,355420.2259,4061769.782,264.210907
2003,355499.6328,4061830.565,261.8829041
2003,355579.0396,4061891.348,258.6793518
2003,355658.4465,4061952.131,255.6005859
2003,355737.8533,4062012.914,253.2317657
2003,355817.2601,4062073.696,252.0536346
2003,355896.667,4062134.479,251.6200256
2003,355976.0738,4062195.262,251.2433929
2003,356055.4807,4062256.045,251
2003,356134.8875,4062316.828,251.0183105
2003,356214.2944,4062377.611,251.3165283
2003,356293.7012,4062438.393,251.5770111
2003,356373.1081,4062499.176,251.5061951
2003,356452.5149,4062559.959,251.8588257
2003,356531.9217,4062620.742,251.9760895
2003,356611.3286,4062681.525,251.5947723
2003,356690.7354,4062742.308,266.5365906
2003,356770.1423,4062803.09,-9999
2003,356849.5491,4062863.873,-9999
2003,356916.5855,4062915.187,-9999
2003,355082.4902,4061337.209,-9999
2003,355160.0685,4061400.309,-9999
2003,355237.6469,4061463.409,-9999
2003,355315.2252,4061526.509,271.2399597
2003,355392.8035,4061589.609,269.1260986
2003,355470.3819,4061652.709,267.327179
2003,355547.9602,4061715.808,264.513855
2003,355625.5386,4061778.908,261.401947
2003,355703.1169,4061842.008,258.1824341
2003,355780.6952,4061905.108,254.8433685
2003,355858.2736,4061968.208,252.8710022
2003,355935.8519,4062031.308,252.2021027
2003,356013.4302,4062094.408,251.7037964
2003,356091.0086,4062157.508,251.3075256
2003,356168.5869,4062220.608,251.0320435
2003,356246.1653,4062283.708,251.4599762
2003,356323.7436,4062346.808,251.8039398
2003,356401.3219,4062409.908,252.0600739
2003,356478.9003,4062473.008,252.3636322
2003,356556.4786,4062536.108,252.4335632
2003,356634.057,4062599.208,252.0479126
2003,356711.6353,4062662.307,251.8109283
2003,356789.2136,4062725.407,264.7277222
2003,356866.792,4062788.507,270.2153015
2003,356944.3703,4062851.607,-9999
2003,356982.2023,4062882.379,-9999
2003,355198.9071,4061282.175,-9999
2003,355275.6299,4061346.313,-9999
2003,355352.3526,4061410.45,-9999
2003,355429.0754,4061474.588,273.2595825
2003,355505.7982,4061538.725,270.7782288
2003,355582.521,4061602.863,267.061676
2003,355659.2437,4061667,264.5249634
2003,355735.9665,4061731.138,261.8070984
2003,355812.6893,4061795.275,257.2844849
2003,355889.4121,4061859.413,253.7982941
2003,355966.1348,4061923.55,252.7808838
2003,356042.8576,4061987.688,252.3106842
2003,356119.5804,4062051.825,251.8587799
2003,356196.3032,4062115.963,251.4316864
2003,356273.0259,4062180.1,251.7363739
2003,356349.7487,4062244.238,252
2003,356426.4715,4062308.375,252.1525421
2003,356503.1943,4062372.513,252.6950073
2003,356579.9171,4062436.65,253.0290222
2003,356656.6398,4062500.787,253
2003,356733.3626,4062564.925,250.923233
2003,356810.0854,4062629.062,-9999
2003,356886.8082,4062693.2,-9999
2003,356963.5309,4062757.337,-9999
2003,357040.2537,4062821.475,-9999
2003,357076.3942,4062851.687,-9999
2003,355473.016,4061340.384,-9999
2003,355547.7218,4061406.86,-9999
2003,355622.4276,4061473.336,272.4395447
2003,355697.1334,4061539.812,269.6253662
2003,355771.8392,4061606.287,266.8939209
2003,355846.545,4061672.763,262.8951416
2003,355921.2508,4061739.239,258.4042358
2003,355995.9566,4061805.715,254.0414581
2003,356070.6624,4061872.191,253.1194916
2003,356145.3682,4061938.667,252.5326691
2003,356220.074,4062005.143,252.002121
2003,356294.7798,4062071.619,252
2003,356369.4856,4062138.095,252.0129547
2003,356444.1914,4062204.57,252.437027
2003,356518.8972,4062271.046,253.1067505
2003,356593.603,4062337.522,253.3686981
2003,356668.3088,4062403.998,253.4699707
2003,356743.0146,4062470.474,252.4950714
2003,356817.7204,4062536.95,253.499939
2003,356892.4262,4062603.426,-9999
2003,356967.132,4062669.902,-9999
2003,357041.8378,4062736.378,-9999
2003,357116.5436,4062802.853,-9999
2003,357191.2494,4062869.329,-9999
2003,357211.8611,4062887.67,-9999
2003,355592.6079,4061276.884,-9999
2003,355665.4372,4061345.41,-9999
2003,355738.2665,4061413.937,-9999
2003,355811.0958,4061482.464,273.0746155
2003,355883.9251,4061550.99,267.6864624
2003,355956.7544,4061619.517,263.1420898
2003,356029.5837,4061688.043,258.9048767
2003,356102.413,4061756.57,254.6630096
2003,356175.2423,4061825.096,253.006134
2003,356248.0716,4061893.623,252.177948
2003,356320.9009,4061962.15,252
2003,356393.7302,4062030.676,252.1057281
2003,356466.5595,4062099.203,252.6988068
2003,356539.3888,4062167.729,253.305954
2003,356612.2182,4062236.256,253.651886
2003,356685.0475,4062304.782,253.953949
2003,356757.8768,4062373.309,253.9383392
2003,356830.7061,4062441.836,252.8141174
2003,356903.5354,4062510.362,261.6257935
2003,356976.3647,4062578.889,-9999
2003,357049.194,4062647.415,-9999
2003,357122.0233,4062715.942,272.2219543
2003,357194.8526,4062784.469,272.8531189
2003,357267.6819,4062852.995,-9999
2003,357294.4113,4062878.145,-9999
2003,355734.4248,4061238.784,-9999
2003,355805.2053,4061309.425,-9999
2003,355875.9858,4061380.065,273.0792236
2003,355946.7663,4061450.706,267.9628906
2003,356017.5468,4061521.347,262.5003967
2003,356088.3273,4061591.988,258.8767395
2003,356159.1078,4061662.628,255.8760529
2003,356229.8883,4061733.269,253.5295868
2003,356300.6688,4061803.91,252.2964478
2003,356371.4492,4061874.551,252.0101318
2003,356442.2297,4061945.192,252.3514557
2003,356513.0102,4062015.832,252.8398132
2003,356583.7907,4062086.473,253.5881958
2003,356654.5712,4062157.114,253.9555511
2003,356725.3517,4062227.755,253.9347076
2003,356796.1322,4062298.396,252.7957764
2003,356866.9127,4062369.036,251.1871643
2003,356937.6932,4062439.677,255.0700836
2003,357008.4737,4062510.318,272.6244507
2003,357079.2542,4062580.959,269.1600037
2003,357150.0347,4062651.6,268.7766418
2003,357220.8152,4062722.24,-9999
2003,357291.5957,4062792.881,-9999
2003,357343.0947,4062844.279,-9999
2003,355829.675,4061156.234,-9999
2003,355898.3748,4061228.899,-9999
2003,355967.0746,4061301.565,271.1521606
2003,356035.7743,4061374.231,266.3412476
2003,356104.4741,4061446.897,262.6549072
2003,356173.1739,4061519.563,259.6472473
2003,356241.8737,4061592.229,257.0191956
2003,356310.5735,4061664.895,254.7995911
2003,356379.2732,4061737.561,252.2530365
2003,356447.973,4061810.227,252.7797546
2003,356516.6728,4061882.893,252.9509125
2003,356585.3726,4061955.559,253.0825958
2003,356654.0723,4062028.225,253.9322052
2003,356722.7721,4062100.891,254
2003,356791.4719,4062173.557,254
2003,356860.1717,4062246.223,251.6846313
2003,356928.8715,4062318.889,254.4437256
2003,356997.5712,4062391.555,257.038269
2003,357066.271,4062464.221,265.5646057
2003,357134.9708,4062536.887,-9999
2003,357203.6706,4062609.553,-9999
2003,357272.3703,4062682.219,-9999
2003,357341.0701,4062754.884,-9999
2003,357369.5531,4062785.012,-9999
2003,355914.3418,4061063.1,-9999
2003,355980.9954,4061137.647,-9999
2003,356047.6489,4061212.195,272.7315369
2003,356114.3024,4061286.742,269.0840149
2003,356180.9559,4061361.289,264.8454895
2003,356247.6095,4061435.837,261.8690796
2003,356314.263,4061510.384,259.2628174
2003,356380.9165,4061584.931,256.8109436
2003,356447.57,4061659.479,253.3154144
2003,356514.2236,4061734.026,253.4793854
2003,356580.8771,4061808.574,253.9845123
2003,356647.5306,4061883.121,254.0571289
2003,356714.1841,4061957.668,254
2003,356780.8376,4062032.216,254
2003,356847.4912,4062106.763,253.9961395
2003,356914.1447,4062181.31,252.3828125
2003,356980.7982,4062255.858,254.9489441
2003,357047.4517,4062330.405,256.8657227
2003,357114.1053,4062404.952,260.4516602
2003,357180.7588,4062479.5,-9999
2003,357247.4123,4062554.047,-9999
2003,357314.0658,4062628.594,-9999
2003,357344.153,4062662.245,-9999
2003,356041.3421,4061019.708,-9999
2003,356105.8282,4061096.138,-9999
2003,356170.3144,4061172.568,-9999
2003,356234.8005,4061248.998,270.451416
2003,356299.2866,4061325.428,266.2670898
2003,356363.7728,4061401.858,263.4681702
2003,356428.2589,4061478.288,260.4297485
2003,356492.7451,4061554.718,255.8973694
2003,356557.2312,4061631.148,253.1873169
2003,356621.7173,4061707.578,254.709259
2003,356686.2035,4061784.008,255.4815979
2003,356750.6896,4061860.438,254.9826355
2003,356815.1757,4061936.868,254.0283508
2003,356879.6619,4062013.298,253
2003,356944.148,4062089.728,252.0947113
2003,357008.6342,4062166.158,252
2003,357073.1203,4062242.588,255.6041412
2003,357137.6064,4062319.018,263.5034485
2003,357202.0926,4062395.447,266.197937
2003,357266.5787,4062471.877,-9999
2003,357331.0648,4062548.307,-9999
2003,357344.153,4062563.82,-9999
2003,356156.7007,4060982.667,-9999
2003,356220.0502,4061060.041,-9999
2003,356283.3997,4061137.416,-9999
2003,356346.7492,4061214.791,271.453064
2003,356410.0987,4061292.165,268.4290771
2003,356473.4483,4061369.54,265.290741
2003,356536.7978,4061446.915,262.0968323
2003,356600.1473,4061524.289,254.9824371
2003,356663.4968,4061601.664,253.5695801
2003,356726.8463,4061679.038,255.5678558
2003,356790.1959,4061756.413,255.8448334
2003,356853.5454,4061833.788,254.2874298
2003,356916.8949,4061911.162,253.9311218
2003,356980.2444,4061988.537,253.541748
2003,357043.5939,4062065.912,252.4133911
2003,357106.9435,4062143.286,254.1194763
2003,357170.293,4062220.661,260.4791565
2003,357233.6425,4062298.036,265.6617126
2003,357296.992,4062375.41,274
2003,357360.3415,4062452.785,-9999
2003,357423.6911,4062530.16,-9999
2003,357433.0532,4062541.595,-9999
2003,356276.2926,4060935.041,-9999
2003,356337.3351,4061014.249,-9999
2003,356398.3776,4061093.456,-9999
2003,356459.4201,4061172.664,274
2003,356520.4626,4061251.871,271.5895081
2003,356581.5051,4061331.078,267.7127686
2003,356642.5476,4061410.286,261.6998291
2003,356703.5901,4061489.493,254.6217346
2003,356764.6326,4061568.701,253.765686
2003,356825.6751,4061647.908,256.6960144
2003,356886.7176,4061727.115,255.4009857
2003,356947.7601,4061806.323,254
2003,357008.8026,4061885.53,254.593399
2003,357069.8451,4061964.738,255.1469727
2003,357130.8876,4062043.945,255.6092377
2003,357191.9301,4062123.152,257.2546387
2003,357252.9726,4062202.36,262.0359497
2003,357314.0151,4062281.567,270.8269043
2003,357375.0577,4062360.775,-9999
2003,357436.1002,4062439.982,-9999
2003,357497.1427,4062519.189,-9999
2003,357499.7284,4062522.545,-9999
2003,356454.0929,4060976.317,-9999
2003,356512.9043,4061057.194,-9999
2003,356571.7157,4061138.072,-9999
2003,356630.5271,4061218.95,274
2003,356689.3385,4061299.828,270.32901
